classes	TEL-AML1_1	TEL-AML1_2	TEL-AML1_3	TEL-AML1_4	TEL-AML1_5	TEL-AML1_6	TEL-AML1_7	TEL-AML1_8	TEL-AML1_9	TEL-AML1_10	TEL-AML1_11	TEL-AML1_12	TEL-AML1_13	TEL-AML1_14	TEL-AML1_15	TEL-AML1_16	TEL-AML1_17	TEL-AML1_18	TEL-AML1_19	TEL-AML1_20	TEL-AML1_21	TEL-AML1_22	TEL-AML1_23	TEL-AML1_24	TEL-AML1_25	TEL-AML1_26	TEL-AML1_27	TEL-AML1_28	TEL-AML1_29	TEL-AML1_30	T-ALL_1	T-ALL_2	T-ALL_3	T-ALL_4	T-ALL_5	T-ALL_6	T-ALL_7	T-ALL_8	T-ALL_9	T-ALL_10	T-ALL_11	T-ALL_12	T-ALL_13	T-ALL_14	T-ALL_15	T-ALL_16	T-ALL_17	T-ALL_18	T-ALL_19	T-ALL_20
29760	5614.2	16163.4	19485.2	18005	13780.5	18414.4	13658.6	12873.4	13634.3	14604.7	16107.7	13460.7	11434.9	11623.7	16275.2	14247.5	14943.4	9141.8	6979.1	13275.7	18711.5	5098.7	11921.1	8818.8	8714	13517.7	9095.2	5449.4	9760.4	6565.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1176	7792.5	7886.8	6051.6	5338.6	6239.1	7314.9	6002.6	7557.7	4447.2	5835.8	7970.2	5963.4	7328.6	6403.3	7956.8	5228.5	7199.1	5890.8	6826.2	6966.2	5791.4	5437.4	5355.1	8375.6	7437.9	6449.1	5087.1	4436.1	5330.6	7551.5	6005.1	8520	5139.8	7674.2	7600.9	4798.3	0	4502.2	12610.1	6109.7	5917.5	4420	9839.1	5282.9	9866.7	5209.5	4995.3	8170.4	6129.8	0
1175	6000.1	9763.6	5704.3	7301.7	7488.4	8579.1	6760.1	10550	0	13004.2	8841	12689.8	7731.5	8296.8	7593.6	10774.5	9020.6	10560.3	8689.8	9885.8	6247.4	4591.9	7690.2	8519.1	8067.5	11966.6	6941.8	9730.9	7394	6109.1	12799.4	16423.8	8689.9	10786.4	13890.2	10621.9	10227.8	12458.6	10408.1	15039.4	14175.6	11137.1	0	6203.8	11837.7	9873.3	13927.1	9701.6	10266.8	0
157922	0	0	1128.8	0	0	0	0	4902.2	0	2935.3	0	0	3672.2	1510.4	0	2104.8	0	0	0	0	0	0	0	3177.4	0	0	0	0	0	0	0	2176.7	0	0	2313.6	0	0	0	0	0	2441.6	0	0	0	0	0	0	2636	0	0
23509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23508	0	0	0	1003.8	0	0	0	0	0	0	1025.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2316.7	0	1291.4	0	0	0	0	0	0	0	0
147694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23504	0	0	0	6118.3	0	0	7010.9	0	0	0	0	0	0	1923.5	0	2119.1	3715.7	0	0	1981.8	0	3917.3	0	0	2390.7	2490.2	0	0	0	2666.6	0	0	0	0	0	0	0	0	1690.4	0	0	0	0	0	0	0	0	0	0	3377.7
23503	0	0	1244	0	1464.6	0	0	0	0	0	2679.3	0	2543.3	1276.3	2896.4	0	0	0	0	0	0	0	0	0	0	634.5	0	3287.5	3854	0	0	1595.1	0	0	1770.2	0	0	3802.7	2769.2	0	0	0	0	2332.9	0	0	0	2250.7	4264.9	8992.9
23053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375035	1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4063.4	0	0	0	0	0	0	0	743.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7188	5607	8123.5	5343.8	4792.4	7287.9	3957.4	7424.9	5593	7619.4	6307.1	7873.8	10495.4	10442.9	6057.9	8080.2	9947.5	10854.7	4839.8	8405.2	6266.8	7741.7	10437.4	6439.7	14451.5	7740.8	8232.9	9247.7	17209.3	6025.7	8722.8	5632.6	5505.9	3754.2	5078.6	5831.5	3379.7	0	6972.7	11552.6	5744.3	2781	3948.2	9130.7	10977	5940.4	4059.8	6593.5	3517.4	0	13200.3
7189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7180	0	0	0	0	0	0	0	0	0	1418.5	0	1834.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7181	0	0	0	3157.5	0	0	0	0	0	0	0	1613.6	0	0	0	850.1	0	0	0	0	0	1648.6	0	0	0	0	0	0	0	0	2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7182	0	0	0	0	0	0	0	0	0	0	0	0	1110	1535.4	0	0	0	0	0	0	0	0	1172.7	0	0	0	0	0	0	2580.5	0	0	0	0	1065.3	0	0	0	0	0	851.4	0	0	0	0	0	0	0	0	0
29105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7185	0	0	0	0	0	0	7189.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7186	0	0	0	0	0	0	0	0	0	0	2824.3	0	0	0	0	611.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2597.5	0	0	0	0	0
7187	2919.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742.1	0	0	0	0	0	0	0	0	830.2	0	0	0	0	0	2523.9	0	0	0	0	0	0	781.4	0	0	0	0	0
3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1226.5	5751	1055	0	0	0	0	0	1258	0	804	2060.7	0	0	0	0	0	0	0	1014.6	0	3278.9	0	1462.8	0	0	0	0	0	0	0	0	970.6	0	7656.1
401014	0	0	0	0	0	0	0	3711.5	0	0	0	0	0	0	0	0	2311.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3434	0	17951.8	0	0	0	0	0	8377.5	0	0	6582	0	7149.8	5189.7	0	3675.3	0	0	6804	0	4163.6	0	0	0	4275.3	0	10779.2	6405.6	0	10881.6	0	0	0	0	0	0	0	0	0	3626.6	4178.1	4820.3	9811.9	0	0	0	0	0	0	0
101060478	0	1872.2	0	5676	2584.6	0	0	0	0	1689.7	2693.3	0	0	0	0	1780.5	0	1852.9	2064.6	0	0	1654.2	0	0	0	833.1	2902.2	1418.3	0	0	0	4208.2	0	0	3325.3	4389.8	0	4858.5	0	3462.3	2063.5	0	0	0	5631.5	0	3051.1	2402.4	0	0
283652	3012.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3357.9	0	0	0	0	0	1083.6	0	0	0	0	1397.2	0	0	0	0	0	0	0	0	2017.7	0	0	0	0	0	0	0	0	1317.7	0	0	0	0	0	0
8548	3399.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2986.5	0	2079.4	0	0	0	0	0	0	0	0	0	0	0	0	0	2287.9	515	0	0	0	0	4905.9	0	0	0	0	0	0	0	722.1	0	1498.3	1018.8	0	0
8019	6392.8	5242.1	9253.8	7193.5	11133.2	11506.3	12108.4	6608.2	6622.1	10114.5	13340	10823.5	6339.3	10704.8	7094.5	6116.3	7129.5	10777.6	9490.9	8081.2	9292.2	8301.4	8428	7361.2	13380.1	10571.4	9644.4	7329.5	8004.2	7409.9	15233.7	7227.4	9107.7	0	6684.4	9470.2	7186.1	15870.8	6391.3	8990	8500.2	7294.2	6704.6	7961.4	11351	9440.2	6960.3	6239.9	5954.8	8678.3
8545	0	0	3148	0	0	0	0	0	0	2237.1	0	0	2361.4	1177	2835.3	2424.3	3490.8	0	0	0	0	2980.2	0	2031.1	0	3529.4	3197.1	2195	0	3185.1	1869.8	2591.9	0	3764.8	3556.1	4518.2	0	0	0	0	3399.8	0	0	3086.4	1379.5	0	2199.7	807.1	2791.1	0
8544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2081.9	0	0	0	0	0	0	0	0	0	0
8547	0	0	0	0	2305.5	0	0	0	0	0	0	0	0	0	0	0	2774.4	0	0	0	0	0	0	1954.6	0	1578.5	0	0	0	4115	4428	0	0	0	0	0	0	0	0	0	1369	1576.7	0	2721.1	0	1881.4	2398.6	0	3664.4	0
8546	0	0	4790.5	3581.2	3907.8	7546.4	0	6257.2	5922.7	3715.3	4949	0	4750.8	5410.4	5530.3	2503.8	0	5348.6	4203.1	0	4072.9	0	4651.1	3300	4077.5	3564.9	2967.7	0	0	5255.7	0	5164.6	7206.6	7206.9	7830	7684.8	0	6396.5	0	5410.6	5826	0	0	4251.9	6768.6	5559.7	4345.8	5142.5	3603.2	0
8013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1066.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8540	0	3959.1	0	0	3189.4	0	0	0	0	3864.3	0	0	0	0	4747.7	1208.1	2227.5	5821.4	0	0	0	2170.4	0	0	3046.2	0	0	2323.4	0	3488.6	0	2820.9	2943	6409.3	2812.9	2919.7	0	0	0	0	3710	0	0	2734.9	2686.4	2001.1	2237.1	2411.1	6002.9	0
8543	4766.5	6223	4721.4	2568.6	1695.6	0	4518.9	3219.7	0	0	3867.6	0	0	3041.9	0	0	0	2639.8	5350.4	0	5081.5	0	3244.1	4294.7	3503.5	4351.3	3434.3	4180	0	4864.6	0	4911.5	0	0	16963.7	14947.9	0	8511.3	0	0	0	3231.2	0	1883.5	791.3	0	0	4629.6	4283.3	0
8542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2596	0	0	0	0	0	0	0	0
7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1522.4	0	0	0	0	0	0	0	451.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1958.2	0	0	0	0	0	0	0	0	0	0
2037	6288.8	0	0	0	0	0	0	3036	0	1865.7	0	0	0	1778	0	1302.3	0	0	0	0	0	0	0	0	0	0	0	0	2443.8	2713.4	1893.2	2087.6	1294.2	0	0	0	0	0	0	0	1881.9	0	3556.3	0	2359.4	0	1898.5	3555.3	0	0
7454	12350.7	12015.7	12641.6	15041.8	18490.7	16575.7	7717.9	16274.3	9748.3	12285.1	12610	13594	13192.3	15442.4	12814.1	16242.4	17557.8	20004	15721.7	7790	16025.7	16278.7	10023.2	13203.8	12393.5	17983.5	10758.6	14794.8	17608.3	3765.8	13307.3	8446.3	13548.2	6691.8	12352	14180.9	0	0	9202.7	9481	13483.8	11720.5	0	13977.4	5862.8	13015	13106.2	9646.2	12883.6	10678
375056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1834.6	0	0	0	0	0	1136.2	1574.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	956.2	0	0	0	0	0	0	0	2288.6	0
7453	0	0	1329.6	0	0	0	0	3305.7	0	0	1803.5	0	1903	0	0	3468.1	0	0	0	0	4086.6	0	0	2976.2	0	1011.3	0	2570.1	0	0	4452.6	1889.5	1949.7	3270	0	3634.3	0	0	2296.1	3094.1	3121.1	2895.5	0	2470.4	3000.9	2863.1	4028.6	4479.4	0	0
7450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4254.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23658	0	988.8	0	0	0	0	0	1292.8	0	0	1418.3	0	0	0	0	844.8	0	0	0	0	0	0	0	0	0	721.2	0	0	0	0	0	970.2	0	0	0	0	0	0	0	0	0	0	0	0	731.2	0	0	0	0	0
2035	0	0	0	2504.2	0	0	0	0	0	2734	0	0	2013.8	2875.1	2030.9	926	0	0	0	0	0	0	0	1453.6	0	3215.3	2822.3	0	2928.4	0	0	2427.9	0	0	0	0	0	0	0	0	2184.7	0	0	1047	1106.7	1420	0	1079	2137.5	0
7458	8717	12062.3	11367.6	7571.3	8905.9	12635.7	9194.5	10859.3	9656.8	11630.5	12618.2	11533.4	15979.6	10467.6	8670.5	7475.4	7211.4	6875.9	12022	8399	10864.1	12043.6	9095.2	12991.5	7873.1	8581.2	11059	7153.6	11720.1	10209.1	13030.7	9980.8	15032.9	14968.4	13548.6	9492.1	7199.2	12178.3	11759.6	11142.8	13693.1	15290.9	8254.5	10067.5	11885.7	12677.8	9909	14811.4	8869.2	0
23125	0	1801.7	2473.2	5032.3	2938.2	0	3216.1	0	4517	2797.5	2723.8	0	2092.1	3330	0	3436.7	0	3014	0	2194.9	4253.5	4517.4	5131.9	2984.9	4565.7	3112.1	2408	5923.1	0	3583.5	0	4494.7	2623.1	2196.2	3570.5	0	0	3847.3	4489.2	3609.5	2359.3	2161.2	0	1645.4	2966.4	0	3657.3	2731.1	2856	5936.4
203068	83710.4	76064.4	104035	100457.2	133492.3	125356.5	101111.4	73528.8	131034.3	106858.3	93179.1	113382.7	100142.3	144591.5	110800.7	97421.9	80963.9	127637.1	96319.1	127280.8	135469.2	96726.6	98879	88526.4	99746.2	101040	101538.9	67383.2	145659.3	85778.4	119898.8	99830.2	96726.5	168204.8	100915.6	127454.1	111328.9	132567.9	86166.2	149120.8	175487.3	102523.3	126117.3	90195.1	169528.1	169850	166112.3	166959.2	74074.4	44073.5
2033	0	0	0	0	2558.2	0	0	3853.9	3926.1	2121.1	1850.1	0	969.7	1180	0	2342.3	0	0	0	0	0	2839.2	0	1926.1	0	1894.6	1326.3	1447.8	2428.7	0	0	1909.9	1986.9	0	2111.5	2379.5	0	8316.4	0	0	2020.2	4245.2	0	0	0	0	0	1303.2	0	0
629	0	0	0	0	0	0	0	0	2604.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2393.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28387	0	26534.8	13622.8	25490.8	0	17117.3	0	29427.8	9465.1	10870.3	11453.5	6581.8	12600.5	13578	21792.3	11965	11989.8	9680.3	14185.2	9391.8	10815.2	13222.4	7348.9	6937.1	12915.3	14668.1	12921.1	0	21688.5	17326.2	0	3367.1	3067.9	0	0	0	0	0	4438.8	0	10718.1	0	0	0	4025.1	0	2823.5	9922.6	0	0
4594	0	0	0	0	0	0	0	0	0	0	0	0	1974.4	1440.5	1268.3	0	0	0	0	0	0	1524.7	2116.4	1067.6	0	1043.5	0	0	0	0	0	1174.4	0	1643.3	2215.5	0	0	3172.4	0	0	1209.8	0	3691.1	2937	1359.1	0	0	1282.6	0	0
55623	7625	0	7226	14100.1	10504.8	0	7016.6	10956.1	11924	9245.6	8316.8	8073.3	7033.9	9513.7	14231	8586.8	4933.9	8742.9	10902.3	7330.9	11332.5	0	11449.3	8461.8	12054.2	5947.5	7416.6	8629.1	11511.2	8220	9962.6	9591.5	4692.9	0	11697.8	11214.6	0	7700.2	4896.1	10314.7	6102.4	8180	0	7064.9	9247.3	8634.7	8683	4038.8	8253.2	0
55621	0	0	0	0	0	0	0	0	5913.4	0	0	0	0	1703.9	0	3908.9	5276.9	0	4842.9	4781.6	0	0	0	0	0	0	3986.6	0	0	0	0	2741.7	0	0	0	12600	0	0	0	0	795	0	0	5828	1600.4	0	2217.9	2260	14449.9	0
4595	0	0	5105.3	7044	5533.5	0	0	0	4849	3161.4	2250.6	4788.4	2457.5	3126.8	2930.7	5890.1	4980.4	3064.5	5494.7	6105.5	5875.4	6009	0	3209.3	0	2808.8	3465.4	4708.8	0	6770	3628	3675.3	4214.9	5069.2	3178	3916.5	0	8095.4	5372.3	6174.1	8945.4	3691.9	4339.3	5502.5	8322.2	5258.8	5976.4	10003.4	6742.1	0
55627	0	3828.4	4714.1	3979.5	4949.3	0	4642.9	4569.5	4561.9	3578.8	4008.3	0	3995.8	6237.7	3630.1	5316.3	6369.5	7312.8	0	6593.8	7495.1	5521.2	5045.4	4921.2	8468.8	4741.7	6548.5	8102.3	6446.3	0	3500.2	3943.4	4161.6	4709.2	5259.5	0	9380.9	7861.5	6133.2	6496.5	3941.9	3919.4	0	4356.6	7890.6	5124.1	5352.2	5138.5	4142.5	0
84900	0	0	0	0	0	0	0	0	0	0	0	3917.3	0	0	4725.5	0	0	0	0	0	5796	0	0	0	0	0	0	0	0	7291.4	0	0	0	0	0	0	0	0	0	0	0	2843.2	0	0	0	2523.2	0	0	0	0
84901	0	0	6115.5	7102.1	5092.6	6195.8	0	0	5884.5	0	4074	3211.2	4385	6072.3	6168	4110.8	0	5058.7	0	0	6951.1	4633.3	7706.7	3990.2	8527.5	2890.4	4785.1	9673.3	6186.5	0	7687.7	4442.3	5502.6	6267.5	6261.5	4863.1	0	13866.2	8092.4	8330	1964.8	6683.2	0	7180.9	7281.3	2882.5	8256.1	7454.1	5643.9	0
10882	0	0	29238.7	32676	0	43658.2	43170	0	31508.6	0	24265.7	0	18292.8	0	0	26055.9	34457.9	0	0	0	28122.5	0	26765.2	0	33056.6	24494.2	30805.6	25346	27781.9	38533.1	22743.2	21497.2	0	31256.7	23488.3	40869.5	0	19513.6	34175.7	27533.5	20653.5	14768.3	0	28173.6	24371.4	16716	0	21587.2	23179.8	0
84909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23122	0	0	3235.9	2112.8	2448.8	2326.8	3123.1	2660.2	0	2095.9	2136.5	0	2217.2	1474.4	0	1296.1	0	0	0	0	0	2806.6	0	1414.1	2672.7	1189.9	0	2858.5	2827.6	0	2800.7	3531.4	2477.8	2303.1	1661	2238.7	3572.2	3791	4005.7	4512.5	1943.5	3210.3	0	2972.2	3146.1	2189.8	2360	3287.3	0	2105.7
4598	22912.3	10458.1	0	10770.1	12469.5	0	17067.5	0	12631.6	0	11306.6	10609.6	11662.1	6845.5	11666.8	6856.3	0	9713.6	12680.9	11063.3	0	15763.1	0	10335.8	12505	11000.4	6427.6	12509.4	0	16944.1	0	5827.2	10397.7	9941.4	7662.6	0	0	9319.7	12234.9	10249.7	10069.8	11647.3	0	10588.4	9277.2	7525.3	9106.7	5351.1	8887.4	36446.6
4734	0	0	0	0	0	0	0	0	0	0	925.7	0	405.8	0	0	1079.7	0	0	0	0	0	0	1909.9	0	0	0	0	0	0	0	0	942.5	0	0	0	0	0	0	0	0	1630.9	1562.1	0	0	1606.9	0	1560.9	0	0	0
221154	0	2516	4277.1	2469.5	2757.7	0	0	0	2804.9	3166.4	2780.3	0	3111.3	3189.7	0	2460.6	4147.6	0	2164.6	0	1803.2	2705	0	4055.2	2130.6	2094.8	2646.4	2731.2	0	2324.7	0	4019.1	3217.8	2404.3	4978.2	2113.9	0	0	0	0	2157.3	0	3401	2935.7	1920.2	1680.5	2222.4	2339.7	2581.5	0
92086	5141.3	3320	0	2365.6	0	0	0	0	0	2468.8	1703	3526.6	0	1673.5	3150.1	1372.9	3844.9	1919.6	0	2060.7	0	3298	0	0	4140.8	1409.5	2700	0	4465.2	4683.2	0	0	0	0	1986.2	2878.6	0	0	3601.5	0	2347.4	0	0	2229	2550.9	0	0	949.2	0	0
2319	0	0	0	0	0	0	0	0	0	4178.1	0	0	0	1905.2	0	0	0	0	0	0	0	0	0	0	0	2428.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2588.6	0	0	0	0	0	0	2092.1	0	0
8292	0	0	0	0	3461	0	0	0	0	1547.7	0	0	0	0	0	1895.6	4988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1915.7	0	0	0	0	0	0	0	0	0	0	3154.3	0	1307.8	0	0	0	0	0
2039	0	0	0	0	0	0	0	15980.2	0	38084.5	3854.5	0	20042	7409.3	0	5268.1	0	0	0	9270.9	0	6620.8	0	0	0	17802.3	0	18824.7	6689.8	0	0	10375.3	0	0	6141	0	0	0	0	6608.2	7608.5	0	0	1953.1	0	8858.9	12240.9	0	0	0
8295	0	9051.6	9869.3	6224.6	5229	7669.9	0	0	6894.7	0	7134.1	0	7116	0	7351.4	6197.4	5643.2	8071.4	9272.8	7305.9	6934.2	7032.6	5898.5	10290.6	10482.7	8007.3	7180.2	6639.5	0	6341.6	9992.6	9983.2	9295.4	7644.1	9924.6	7473.1	0	0	9684.9	10699	11459.8	10828.8	0	9501.1	13190.7	13181.2	12109.2	12316.9	5779.1	0
2038	0	0	0	0	0	0	0	3297.4	0	11806.4	2016.5	0	9120.9	1995.8	0	1580.4	0	0	0	1288.2	0	0	0	0	0	5321.9	0	7071.2	4107.2	0	0	2798.3	0	0	0	0	0	0	0	0	1202.7	0	3540.9	0	0	3086.5	0	0	0	0
4738	8903.7	12530.9	7606.8	6087.9	12371.5	8270.5	9051.2	9841	6464.8	9113.6	8676.2	11523.2	9738.3	9817.2	10633.7	10336.6	9321.7	10110.6	10884.8	10620.7	7300.9	10818	10023.2	10997.4	6516.6	11431.8	10488.2	8002.8	10664.6	8966.4	13762.8	11005	10771.8	15836.1	9984.6	12407.4	0	11656.7	12515.1	13297.7	13840.5	9920.9	8606.3	10159.3	13778.2	13260.7	8145.5	16374.1	11464.2	0
8294	0	2166.8	0	0	0	0	0	0	4140.1	0	0	0	0	0	0	0	0	1996.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2315	0	2157.8	0	3466.1	0	0	0	0	0	0	0	0	2463.1	1987.6	0	0	0	0	0	0	3225.7	0	3827.2	0	0	0	0	0	0	3583.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1896.2	0	0	0	0
155400	0	9017.4	10620.4	17420.6	11383.3	11981.2	7532.5	11476.7	7886.2	11259.2	8004.2	11802.5	5203.7	6708.8	15801.7	14487.3	12091.7	5389.6	7884.8	8714.9	12965.5	9373.8	13303	8307.7	13792	9968.8	7043.2	22868	7103.2	8239.7	17441.7	7274	22807.3	13297	12825.6	12413.5	13125.1	28370	27803.5	15625.6	9651.1	10459.9	8626.5	25184.4	23240.2	10748.4	19098.6	13071.7	29091.9	16856.6
393	7443.3	14469	29007.1	20852.6	26570.4	32771.8	14439.6	16839.1	37870.6	11501.1	15795.9	21930.3	14784.3	17162.9	20296	18788.4	18452.3	16930.4	15785.3	17455.9	15445.9	23284.9	19190.1	12292.5	51758.8	28208.5	12031.5	23536.2	14023.7	13991.2	21735.7	18615	19962.2	11138.7	16035	18483.1	13808.5	30087.4	25724.7	16111.8	13339.3	12812	0	13780.8	23143.6	16594.4	22167.2	12470	25368.1	22779.7
392	10339.3	10362.3	13118.7	14810.5	14678.8	8851.1	9641.2	11603.2	12268.1	12235.4	11375.6	10591.3	9584.2	10992.8	13997	14141.7	13506.5	10586.1	10963.8	10727.4	15820.9	13561.2	13303	8892.7	12175.7	12119.7	9683.6	12004.6	7807.4	8412.8	7209.6	8287.9	7545.1	6879.4	5677.7	13605.2	7103.7	12590.4	10170.7	9265.9	8273.8	14098.4	0	10017.5	7601.1	7795.9	9644.9	9616.3	14225.7	0
391	0	8566.2	4829.3	0	5431.7	0	0	0	0	6766.9	5896.1	0	3574.6	5771.4	6626.1	6565.2	0	5321.3	0	6802.7	0	5491.3	0	0	0	8805.4	5010.3	0	0	0	0	6578.1	8692.8	7466.4	6468.4	14676.8	0	5893.5	7652.4	3435.6	8813.7	7370.7	0	8163.4	8416.4	7340.8	8072.7	8170.1	6001.2	0
390	0	999.9	0	0	0	0	0	0	0	0	0	0	1053.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2038.4	0	0	0	0	0	0	0	0	0	0	0	411.9	0	0	0	0	0	0	0	0	0
397	52802.7	37600.3	39704.6	31290.1	34727.3	60269	41996.1	31902	51754.8	67005.5	59071.1	40704.8	50357.6	54732.9	70215.3	67581	40354.9	67034.2	40988.2	63839	75036	39079	32738.5	56086.6	24268.8	46667.3	66007.5	31795.3	65310	59463.2	57032.8	43513.4	63725.1	73438.8	52026	44992.4	39765	53015.8	34861.1	50383.6	80567.8	49002.4	24142.4	59409.1	57748.5	53849.2	42277.7	68954.4	56526.5	0
396	0	19114.5	11345.3	12355.1	18307.6	18549.4	7947.5	15722.2	21735.9	7528	16639	15016.8	8771.3	13104.9	13253.2	14376.3	23370.8	25203.6	9440.5	18524.1	13678.6	15456.4	10124.7	11121.6	17123.6	18774.2	16549.5	12425.3	14886.8	0	12092.1	6975	19092.6	19451.3	14021.1	32802.3	0	15656.2	24624.3	28785	18331.4	12311.4	8913.8	8308.5	24816.7	16750.3	19900.4	16071	20036.3	0
395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394	0	0	1481.6	0	0	0	2328.6	0	0	0	666.3	0	0	0	0	601.3	2166	0	0	0	0	0	0	0	0	681.7	1456.2	0	0	0	0	0	866.5	0	2310.5	0	0	0	0	0	0	0	0	0	714.7	0	0	0	0	0
399	0	3796.5	3758	4523.6	3441.7	6924.4	0	6813.7	0	4842.2	3091.3	4522.4	4795.7	2789.9	5335.8	5582.5	3732.3	4308.9	0	6294.3	2064.8	4953.1	4375.4	3558.8	0	3652.7	4978	6360.3	7079.3	4568.7	19810.5	12741	26340.1	19728.1	9943.7	11249.8	11978.6	22195	9700.6	10055.8	16661.9	11639.7	25608.4	6274.8	25814.8	9053.8	19209.2	16085.9	13267.4	0
2309	0	0	4067	2985.5	4444.7	0	6648.4	0	0	10665.7	3272.1	4937.2	7152.2	5723	5332	3821.3	0	4159.1	5292.7	5229.1	0	0	0	6448.9	5060.2	9110.6	9342.2	13783.7	0	0	5353.5	4071.5	3187.4	0	4397.1	0	0	7009.8	6613.1	3710.6	3569.5	4893.5	5730.9	8219.9	2960.2	3729.2	3466.8	2957.9	4228.1	0
