classes	T-ALL_1	T-ALL_2	T-ALL_3	T-ALL_4	T-ALL_5	T-ALL_6	T-ALL_7	T-ALL_8	T-ALL_9	T-ALL_10	T-ALL_11	T-ALL_12	T-ALL_13	T-ALL_14	T-ALL_15	T-ALL_16	T-ALL_17	T-ALL_18	T-ALL_19	T-ALL_20	T-ALL_21	T-ALL_22	T-ALL_23	T-ALL_24	T-ALL_25	T-ALL_26	T-ALL_27	T-ALL_28	T-ALL_29
8292	0	1915.7	0	0	0	0	0	0	0	0	0	0	3154.3	0	1307.8	0	0	0	0	0	0	0	0	0	2328.3	0	0	0	0
2039	0	10375.3	0	0	6141	0	0	0	0	6608.2	7608.5	0	0	1953.1	0	8858.9	12240.9	0	0	0	0	0	8813.9	10037.1	0	13979.7	0	0	0
8295	9992.6	9983.2	9295.4	7644.1	9924.6	7473.1	0	0	9684.9	10699	11459.8	10828.8	0	9501.1	13190.7	13181.2	12109.2	12316.9	5779.1	0	7233.1	13965	9881.2	5212	6687.7	0	0	8013.8	12446.2
2038	0	2798.3	0	0	0	0	0	0	0	0	1202.7	0	3540.9	0	0	3086.5	0	0	0	0	0	0	3392.1	0	0	7993.5	0	0	0
4738	13762.8	11005	10771.8	15836.1	9984.6	12407.4	0	11656.7	12515.1	13297.7	13840.5	9920.9	8606.3	10159.3	13778.2	13260.7	8145.5	16374.1	11464.2	0	14636.6	9853.7	12637.5	9369.1	9993.5	12174.5	0	11562.1	13728.2
8294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1896.2	0	0	0	0	0	0	0	0	0	4020	0	0	0
155400	17441.7	7274	22807.3	13297	12825.6	12413.5	13125.1	28370	27803.5	15625.6	9651.1	10459.9	8626.5	25184.4	23240.2	10748.4	19098.6	13071.7	29091.9	16856.6	12114.3	29344.9	11468.1	9537.2	13852.1	20597.6	11164.8	17159.2	16144.6
393	21735.7	18615	19962.2	11138.7	16035	18483.1	13808.5	30087.4	25724.7	16111.8	13339.3	12812	0	13780.8	23143.6	16594.4	22167.2	12470	25368.1	22779.7	15922.7	31223.2	13351.8	18365.8	15693.6	23228.1	0	18237.3	21762.1
392	7209.6	8287.9	7545.1	6879.4	5677.7	13605.2	7103.7	12590.4	10170.7	9265.9	8273.8	14098.4	0	10017.5	7601.1	7795.9	9644.9	9616.3	14225.7	0	7157.5	5932.8	9794.2	12814.5	8678.6	8154.5	0	10228.8	15389.2
391	0	6578.1	8692.8	7466.4	6468.4	14676.8	0	5893.5	7652.4	3435.6	8813.7	7370.7	0	8163.4	8416.4	7340.8	8072.7	8170.1	6001.2	0	8969.4	0	6172.7	4849.7	12627.8	5495.5	0	10182.1	6101
390	0	0	0	0	0	0	0	0	0	0	411.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6036	0	1425.9
397	57032.8	43513.4	63725.1	73438.8	52026	44992.4	39765	53015.8	34861.1	50383.6	80567.8	49002.4	24142.4	59409.1	57748.5	53849.2	42277.7	68954.4	56526.5	0	62690.6	25581.1	31974.5	36443.4	50147.6	39308.8	31323.9	62529.3	15227.6
396	12092.1	6975	19092.6	19451.3	14021.1	32802.3	0	15656.2	24624.3	28785	18331.4	12311.4	8913.8	8308.5	24816.7	16750.3	19900.4	16071	20036.3	0	37051.5	7468.5	8549.4	24655.8	23138.3	11367.4	13833.5	19905.6	13561.8
395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394	0	0	866.5	0	2310.5	0	0	0	0	0	0	0	0	0	714.7	0	0	0	0	0	0	0	0	0	0	2500.2	0	1027.3	0
399	19810.5	12741	26340.1	19728.1	9943.7	11249.8	11978.6	22195	9700.6	10055.8	16661.9	11639.7	25608.4	6274.8	25814.8	9053.8	19209.2	16085.9	13267.4	0	20746.8	9467.2	16997.1	5596	16001.3	5034.4	0	25329.9	12751
2309	5353.5	4071.5	3187.4	0	4397.1	0	0	7009.8	6613.1	3710.6	3569.5	4893.5	5730.9	8219.9	2960.2	3729.2	3466.8	2957.9	4228.1	0	4741.7	2678.4	8341.1	3697	5300.4	5223.9	0	2888.4	0
2308	0	3472.5	0	0	7539.3	0	0	0	2340.1	0	0	0	0	0	1177.4	1519.3	2116.8	2521	0	0	0	0	1750.5	19851.2	0	6552.9	10521.5	0	0
201134	0	0	0	0	0	0	0	0	0	0	0	0	2929	0	0	0	0	0	0	0	1015.3	0	0	0	0	0	0	0	0
4729	3861.1	11426.2	8269.6	8461.8	6690.6	6461.4	0	5698.4	7669.9	11061.9	9258.5	6160.3	4870.5	5750.2	7733.1	6898.5	7044.9	6607.6	5064	0	8434.5	9822.4	7949.6	6006.2	9825.6	5341.6	0	5968.9	7820
4728	0	7337.7	12428	8955.9	5553.9	8779.9	0	7565.1	5948.5	7100.7	13615.4	8524.3	0	5736.5	13502.9	10114	10810.8	10760.8	7998.7	0	7856.6	5526.1	8126.6	5623.5	8348.3	9279.6	0	10246.8	13311.8
4725	12921.8	9526	8777	10889.2	6312.8	6302.1	0	7522.9	5730.6	12209.7	13312.1	12948.6	12959.5	6748.5	10827.3	13786.2	6262.1	11003.8	5823.9	10046	10385.2	8000.5	18569.3	6218.1	7196.4	7215.3	0	11859.5	16504.8
4724	3356.9	7538.1	7530.9	6577.3	5547	6806.7	0	0	4742.4	0	7975.8	8649.4	4963.3	5325	8930.8	6861.5	4315.8	8654.3	5778.7	0	5557	0	9910.2	5164.8	10470.1	4529	0	6788.7	7129.8
4726	0	5800.7	4339.5	5062.8	0	0	0	5617.8	0	0	6057.1	8091.8	0	3376.8	5327.5	6444.6	0	5873.4	5240.3	0	5651.1	0	4545.7	0	0	0	0	5024.4	7124.3
2305	0	2766.3	0	9276.5	0	0	0	10130.7	6039.9	7670.5	6596.5	0	0	3538.7	8869.3	6508.9	8680.4	12135.7	0	0	5240.8	4361.9	9249.2	0	0	0	7252.9	3018.8	4123.5
2304	3257.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2080.7	0	0	0	0	0	0	8435.5	0	0	0	0	0	0	0
4723	7192.7	7827.4	8865.3	5903.2	7514.2	3401.3	7395.1	7453.1	8412.9	8085.1	15798.7	9006.2	6137.9	10629.9	14047.6	9462.6	9078.5	12769.5	11399.8	0	5489.1	7659.7	8793.6	5746.7	4388.5	6476.7	0	8283.3	7589.8
4722	0	8946	10173.1	13052.5	8247.5	8229.8	6603.4	6178.6	5959.7	9124.8	14158.6	8001.5	9535	10459.3	16351.5	9935.4	8048.4	17284.3	7212.4	0	9028.9	9340	10359.2	6546.9	8750	9398.6	10248.1	12240.9	6807
83700	0	0	0	0	0	0	0	0	1504.9	0	0	0	0	0	1286.9	0	0	0	0	0	0	0	0	0	5230.7	0	0	0	5587.3
11281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3749	0	0	0	0	0	0	0	0	0	0	0	3573.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3746	0	0	0	0	922	0	0	0	0	0	0	0	0	0	0	0	0	0	1320.7	0	0	0	0	0	0	0	0	0	0
3745	0	0	0	0	0	0	0	0	2074.8	0	0	2043.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56829	10734.5	8989.2	7195.2	7948.2	12162.5	8379.6	0	11705.6	10922.3	8662.5	6027.5	7752.1	0	10513.3	8284.3	9168.5	4425.6	9609.7	6104.6	0	8388.7	7423.2	10397.7	0	16926.5	7530.9	0	8698.5	5345.1
3741	0	0	0	0	0	0	7193.4	0	0	0	1645.4	0	0	0	0	4149.5	0	0	0	0	0	0	0	0	0	0	0	0	0
4620	0	0	0	0	0	0	0	0	0	0	0	0	0	1326.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4621	2122.8	716.4	0	0	0	0	0	0	0	4223.7	0	0	1913.8	1432.5	711.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414062	0	1017.2	0	0	0	0	0	0	0	0	0	0	0	0	948.3	0	0	1152.3	0	0	0	0	0	3778.5	0	5031.6	0	0	0
4624	2584.2	1245.3	0	0	0	0	0	0	0	0	0	2096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4627	26213.5	27141.5	26378.5	22062.2	28935.6	31876	17365.1	40907.3	24510.3	25002.9	16325.1	44155.1	16309.1	30644.2	16201.5	26122.1	18378.9	21332	23325.2	14295.3	21241.9	11592.4	34007.9	29479.6	37844	22375.8	16988.3	29073.6	48965.4
4628	5854.2	5067.9	3150.3	5785.8	2895.6	0	9393.5	3575.3	4161.4	5340.9	0	0	0	0	6450.5	6092.9	0	5404.2	0	0	3717.8	6203.9	3767.9	3486.1	0	0	7139.8	3615.7	3321.5
4629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51103	0	1482.1	0	2314.3	1912.2	0	0	2584.3	0	3148.2	2491.5	3928.1	0	2750.4	1184.2	1321.3	1668.8	2818.3	2394.7	0	2256.5	3836.8	2183.4	2531.1	2813.4	0	0	2303.7	2858
51100	0	3576.1	4850.2	4792.1	7817.8	5139.6	0	4410.2	4729.9	3998.2	3210.4	4837.3	0	8271.9	4602.5	4206.6	2216	5382.6	5409.2	0	0	0	4964.3	0	8216.6	0	0	5299.8	5280.8
51101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51109	1402.8	1010	0	4319.2	0	0	6343	0	0	0	1241.1	0	5446.7	1843	899.6	0	0	3461	0	0	0	0	2570.6	0	0	3769.6	0	0	0
619569	41743.9	55428.3	82698.5	60232.9	59816.4	57630.5	41705.3	40918.9	81275.6	60014.9	71190.6	51359.4	51109.9	76472	97145.5	58107.3	94203.8	40230.2	102371.9	80833.6	43483.1	93628	74437.3	36772	97587.1	58750.3	104085.3	42528.8	61818.5
619568	39237.5	43239.3	45835.4	36055.7	32636.5	37947.3	28590.5	45930.2	47614.6	49110.6	29425.2	48717.8	39274.8	47472.2	37483.3	31294	34482.8	34847.8	45148.1	26694.2	32475.3	39721.4	34241.1	37386.8	31265.8	37773.9	30864.3	49824.3	47338.9
619565	113246.2	103561.4	138505.7	184143	101487.4	121123.5	122829.9	92787.7	156672.1	125979	133267.7	91084.7	142132.4	136298.3	167935.7	140836.1	167885.4	85282.6	184261.9	144893	125437	105585.8	88617.7	114899	199383.1	151416.4	154645.4	122353	116366.4
619567	39237.5	43239.3	45835.4	36055.7	32636.5	37947.3	28590.5	45930.2	47614.6	49110.6	29425.2	48717.8	39274.8	47472.2	37483.3	31294	34482.8	34847.8	45148.1	26694.2	32475.3	39721.4	34241.1	37386.8	31265.8	37773.9	30864.3	49824.3	47338.9
619562	140139.3	141246.6	135856	184832.4	156626.7	169262.5	180675.5	119559.7	196572.4	151254.2	177746.5	147168.9	167537.9	172840.9	210629.9	145881.7	194654.3	105734.1	216841.7	206149.5	156373.5	148846	154830.3	132224.9	202398	175562.2	236748.9	138741.4	170897.7
5209	0	924.8	0	0	1878.3	3160	7553.3	0	0	4065.9	0	0	0	0	0	0	0	0	0	0	0	0	0	2395.4	2663.5	5279.4	0	0	0
178	3825	2569.6	6499.2	0	4383.7	0	0	5281.9	4699.4	5122.7	3134.7	0	0	4576.1	5058.1	4689.2	5195.5	5603.3	0	0	0	8106.7	8913.7	1974.7	4964	4206.8	0	6616	7693.2
177	3204.6	0	0	0	0	0	0	0	0	0	0	0	3908	0	0	0	2732.5	0	0	0	0	0	0	0	0	0	0	2674.4	0
176	0	0	0	0	2099.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	0	1425.2	0	2190	3154.8	0	0	0	3141.1	0	0	0	2644.3	0	0	1635.2	1487.5	2027.9	0	0	0	0	0	0	0	0	0	0	6544.2
174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776	0	0	0	1429.7	0	0	8960.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1402	0
22996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10391	0	0	0	0	0	0	0	0	0	0	0	0	4641.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10393	0	825	0	0	0	0	0	0	0	0	0	0	0	1082.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10396	0	3980.9	4225.6	0	9885.2	0	0	0	0	0	0	0	0	9231.1	3899.9	0	0	2611.5	8324.1	0	0	0	0	0	0	0	0	4079.5	0
10397	5437	5645.3	3447.7	6292.7	8149	3845.9	0	4959	2641.2	0	4188.1	4632.4	0	0	3653.2	0	3912.8	0	12675.5	0	0	0	4469.8	3288.8	3285.7	2711.6	0	4000.2	4180
10399	198534.7	135739.7	246972.5	232386.5	239140.5	156692.8	283764.6	110276.9	309642.6	240371.4	263890.9	236482	320974.9	224462.2	329420.1	241274.8	278345.2	163965.7	364106.1	241532.5	188111	262258.4	157138.5	257976.7	405117.8	291200.6	388062.8	252535.3	194703.1
271	7699.6	7456.4	7626.1	3657	7102.8	7696.4	0	9379.3	13423.5	11574.4	4751.9	3617.9	10167.6	8877.7	6087.2	6274	10285.5	4761.6	9576.6	0	10197.3	10294.6	8719.2	6809	11663.3	9347.4	0	9491.6	10515.6
100616497	0	3059.5	0	2236.4	3083.2	3490.1	4792.3	0	2309.8	0	0	0	7628.7	7300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2076.3	0
7216	0	4124	0	6558	4345.9	0	0	0	9433.5	7358.5	4047.6	4291.6	0	5110	2902.4	7212	5009.3	4499.1	0	13182.4	3364.4	10055.3	4946.5	0	0	4910.7	0	4923	9015.8
6217	149621	237696.1	170106.6	178000.4	211942.2	148840.2	207078.3	127948.4	210685	161337.5	194120	150039.7	179292.7	178745.1	213971	187087.8	199620.1	125098.9	202528.3	218910.3	184565.5	143199.4	131151.3	147425	271545.5	200465.2	240429.6	204147.4	138891.2
6210	177135.7	198123	202397.6	253572.8	204581.3	186888.9	267342.4	169988.7	289440	198130.4	241814.5	192550.6	273843.9	267497.7	257609	222616.4	230307.8	177770.7	272958.2	286208.6	219895.4	201320.1	199249	182969	241608.9	259030.4	362048.8	203982.3	210617.6
274	4236.7	0	0	0	0	0	0	0	4798.3	0	0	13659.6	0	3689.1	5894.2	0	0	11291.8	0	0	4296.4	0	0	8211.2	0	0	0	0	11430.8
6218	232561.9	214673.6	249113.6	240052.7	202953.3	210777	310744.7	218437	365557.3	242895.5	265375.1	237756.1	364374.9	304075.4	310887.2	253737.7	350812.4	181665.9	320151.5	421513.9	268953.8	315665.1	226195.3	190507.5	392936.9	306642.3	446897.3	242764.7	255004.9
6819	0	0	0	1439.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4078.7	0	0	0
6818	6702.9	2758.6	7417.7	1912.5	6745.7	0	6549.5	7514.9	7102.8	6366.9	2079	0	0	3651.9	5222.1	5123.7	5755.5	5132.3	3997.1	0	1760.8	8020.4	5790.1	1777.9	0	0	0	5750.1	5376.3
276	0	0	0	0	0	0	0	0	0	0	1283.3	0	0	1516.7	1551.5	0	0	0	0	0	0	0	0	0	2116	0	0	2023.5	0
6811	0	2529.9	0	0	0	0	0	0	4176.6	0	5268.4	0	0	2310.6	2736.1	3658.1	0	3378.8	0	0	0	0	3764.8	0	0	0	0	3417.2	5564.3
6810	0	1972.3	3700.1	0	3498.1	0	0	5353.8	3974.6	5265.6	1850.9	3971.4	0	4218.7	3355.8	2986.3	3753.3	0	4752.4	0	3935	0	2814.3	4190.8	4872.1	0	0	3214	0
6813	3957.1	1328	0	0	0	0	0	0	0	3313.1	3775.7	0	0	0	0	4458.3	0	1616.6	7410.5	0	4479.7	3895.6	0	0	5615.7	0	0	0	0
6812	6534.4	0	3377.8	0	6591.7	0	0	0	3217.9	0	5255.9	6438.9	9481	0	3017.5	3476.9	3212.6	4550.1	0	0	2989	0	3127.3	6836.9	0	0	0	0	4216.5
6814	3730.4	3672.4	2226.9	3878.1	4184.8	0	0	3011.8	3521.7	0	1923.6	4131.2	3922.3	4061.7	1488.3	2497.4	3627.2	2574.7	3201.8	0	5033.6	0	2476.5	2709.2	5223.2	0	0	0	4817
6817	6696.2	4424.3	13433.7	6854.6	7737.2	8121.6	7376.7	12274.8	12305	10010	4684.1	6787.2	5141.6	7840.2	11065.7	5993.8	10812	9259.4	7049	0	4689.3	16304.1	7827.2	6610.3	6652.5	0	9371.2	8359	7837.1
9757	2935.4	2309.1	0	2903.3	2600.9	0	0	0	0	6065.1	2603.4	0	0	2705.9	2909.1	2653.2	2192.5	0	0	0	0	6739.7	0	0	0	0	0	4990.5	0
9755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9753	0	5955.3	0	0	0	0	0	0	11035.5	0	7027.8	6460	11764.9	0	0	0	5343.1	0	0	0	0	0	0	0	0	0	0	0	0
9752	0	0	0	0	0	1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1364.5	0	0	0	0	0	0
9751	0	1236.9	0	2408.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9750	5175	2294.4	0	0	0	6677.6	7305.5	0	8246	7667.7	0	18342.7	0	4178.3	2814.1	3349	1112.3	1715.6	2917.4	0	7438.2	6583	2593.4	8866.2	0	3470.9	0	6462.3	3869.7
10574	20070.9	20498.8	21101.1	24162.8	14407.9	14803.5	20225.6	16932.4	22685.8	22114.5	33548.4	24181	19513.9	20982.4	30047.3	24865.6	25055	32777.9	17900.9	37843.4	26215.8	20696.9	22417.2	13088.7	17079.3	23432.2	25255.7	20375.9	24345.5
10575	9172.4	5179.1	5885.6	4931.6	3850	8147.1	0	0	6388.4	0	5765.7	0	0	5386.8	7268.1	4221.4	5666.3	5474.8	5383.2	8563.7	0	0	6238.4	3836.4	5861.3	0	0	5002.6	5058.2
10576	26829.3	35459.7	40630.7	47497.8	28123.5	29873.9	28503.1	34982.7	29964	40675.3	37295.5	44173.4	35995	37382.7	41369.5	45137.8	38157.8	41881.3	33729.8	23195.3	38258.2	27302.3	44905	15770.4	28900.2	32376	46565.9	36442.3	40955.1
10577	0	3399.3	2307.3	2034	5342.2	0	0	3181.2	5872.3	0	1389.5	6232.1	0	9684.7	0	6547.7	4706.5	1919.1	9342	0	0	0	9599.4	6342.1	7066.2	10175.8	0	2271.1	6843.8
10570	0	3075	0	0	0	0	0	0	0	4336.9	0	0	5850.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10572	31404.1	17263.1	22564.3	24469.7	11277.7	14975.1	8765.2	23442.3	7724.3	29388	33764.1	12448.3	11194.2	9349	61958.8	36317.7	25055.2	29382.1	7431.7	0	29321.2	11096.7	26432.1	6720.1	16552.6	18706.3	11646.1	28635.8	13840
10573	0	3997.2	0	0	0	6397.1	0	6271.1	4281	0	6537.9	8053.7	0	4797.1	4253.2	7722.2	0	5981.4	2685.8	0	0	0	8471.8	0	0	0	0	5945.3	7064.1
24144	0	0	0	0	0	0	0	0	0	0	0	3378.3	0	348.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24145	2796.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2292.1	0	0	0	0	0
24140	2078.2	0	0	0	0	2102.9	0	3368.3	0	2619.7	2174.7	5787.1	0	2424.4	2865.2	0	0	2390.1	0	0	0	4735.6	0	3253.1	0	3118.7	0	1665.3	2177.1
23515	0	5546.2	5859.1	6345.9	5871.3	8641.7	0	5503.8	8115.6	7975.7	6452.5	8387.4	13604.6	9127.1	4859.5	6598.1	6427.6	6647.5	6507	0	7224.1	7484.5	8974.6	7896.5	8035.6	6319.5	0	7699.7	10734.3
24148	0	6394.1	3752.8	5725.1	0	0	0	4375	6343.4	2434.4	7115.6	4524	0	4147.4	6910.6	5951.7	3220.2	7978.4	6184.8	0	0	0	5582.4	0	0	0	0	6155.9	11237.4
24149	0	981.7	0	0	0	0	0	0	0	0	1249.5	0	0	0	1124.1	0	0	1302.7	0	0	0	0	0	0	0	4712.1	0	1957.6	0
8848	0	9214	4516.6	4465.7	7184.2	0	7105.6	0	4921.1	0	3069	0	5021.9	4877.9	3569.7	0	4937.1	2130.4	3449.4	0	3903.4	0	4819.8	0	3691.2	3388.2	0	9277.4	7590.8
8840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8841	0	0	0	0	1773.5	0	10887.4	0	0	0	1358.5	0	5516.4	1338.1	2016.5	1716.1	0	2252	0	0	0	0	2411.3	0	0	4080.7	0	0	0
8842	0	0	0	0	0	0	0	0	0	0	0	50983.7	0	31230.2	0	4302.1	0	0	18108.2	0	0	0	1430.8	2812.6	0	0	0	0	76834.5
8843	2965.8	0	2122.9	0	0	2318.3	0	0	0	0	0	0	2348.5	0	0	0	0	0	0	6930.5	0	0	0	0	1641.1	0	6951.3	0	0
8844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8846	0	1029.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439.6	0
8847	0	0	0	0	0	0	0	0	0	0	0	0	0	831.3	1022.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26330	0	0	0	0	0	0	0	0	0	0	2472.6	0	0	0	0	0	0	0	0	0	0	0	0	3999.7	0	3662.9	0	0	0
80816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26818	262487.9	322570.2	272447.1	274179	325532.1	303719.9	293363.9	191316.1	382214.1	220323.8	288363.8	259138.2	292227.7	281541.8	331808.6	260503.8	348153.1	190715	372612.2	399869	238147.4	334644.7	224873.7	306809.1	506352	305466.1	421348.3	303408.4	285625.9
26819	262487.9	322570.2	272447.1	274179	325532.1	303719.9	293363.9	191316.1	382214.1	220323.8	288363.8	259138.2	292227.7	281541.8	331808.6	260503.8	348153.1	190715	372612.2	399869	238147.4	334644.7	224873.7	306809.1	506352	305466.1	421348.3	303408.4	285625.9
26816	262487.9	322570.2	272447.1	274179	325532.1	303719.9	293363.9	191316.1	382214.1	220323.8	288363.8	259138.2	292227.7	281541.8	331808.6	260503.8	348153.1	190715	372612.2	399869	238147.4	334644.7	224873.7	306809.1	506352	305466.1	421348.3	303408.4	285625.9
26817	262487.9	322570.2	272447.1	274179	325532.1	303719.9	293363.9	191316.1	382214.1	220323.8	288363.8	259138.2	292227.7	281541.8	331808.6	260503.8	348153.1	190715	372612.2	399869	238147.4	334644.7	224873.7	306809.1	506352	305466.1	421348.3	303408.4	285625.9
26811	137531.9	147527.6	166686.6	210018.2	149340.1	142716.1	179212.6	109189.1	274661.6	159214.8	199741.8	151817.9	225981.8	205513.3	249686.2	168163.6	170952.2	139036.3	217244.1	240567.1	186199.9	181533.9	156671.3	160455.8	241182	199643.6	242835.8	147117.2	173023.2
56926	0	1222.3	0	0	0	0	0	0	0	0	1172.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1529.5	0
169611	1926.3	1156.7	0	0	1264.6	0	0	0	2445.3	0	0	0	0	0	0	0	2150.2	0	0	0	0	0	0	0	0	0	0	0	0
1762	0	4487	0	11236.4	0	0	0	7766.8	0	0	0	0	0	0	0	0	3269.4	0	0	0	10766.7	0	0	0	0	0	0	0	0
1763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1237.1	3942.8	0	0	0	0
1760	0	0	0	0	0	0	0	0	1806.2	0	1732.4	0	0	0	0	2334.6	0	0	0	6321.1	0	1088	0	985	0	4138.9	0	2650.5	0
11119	12910.4	15390.5	17091.8	10918.2	23888.8	17914.8	13348.6	17282.7	12396.6	13863.1	17462.3	18343.3	10715.1	25575.4	14055.2	12280.5	26335.1	17296.7	14112.7	0	11698.9	18782.8	19092.2	22089.4	23306	19679.8	14397.3	15184.2	27716.6
11118	4042.5	6050.7	7349.9	6739.6	8116.7	5271.9	0	5541.5	4322.3	5756.2	9000.9	13093.9	5147.8	7998.5	7903.1	8598.7	10537.1	5608.9	3204.2	0	5466.1	7157.7	3740.1	6488.3	8523.8	5381.6	0	5101.5	8664.7
1545	0	0	0	0	0	0	0	0	0	0	0	0	3365.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009.7	0
696	0	0	0	0	0	0	0	0	0	0	0	0	5675.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6992.6
1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
694	10554.2	7640.8	6102.2	17464.4	18977.8	9549.3	0	12216.1	14441.9	13817.4	16240.8	32932.1	6621.7	9140.6	14649.3	17171.1	9346.9	9351.2	5597.4	6699.8	13438.2	7582.5	8361.7	13075.3	29552.6	23842.5	0	17090.5	13363.5
695	0	0	0	0	0	0	0	0	0	0	0	0	0	4365.2	0	0	2514	0	5696.5	0	0	0	0	4999.2	0	2534	0	0	0
11113	0	0	0	0	0	0	0	0	0	3508.6	0	1941.6	0	0	906.6	0	2563.7	1613.4	0	0	0	0	3659.7	0	0	2081.8	0	0	0
699	0	1812.3	1356.4	0	2964.9	0	0	0	0	0	1091.8	0	0	0	1370.6	2321.8	2484.7	1440.1	0	0	2494.7	0	0	0	0	3364.1	5001.6	0	0
58530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1548	7375.8	0	0	0	0	0	0	0	0	0	0	0	5712.8	0	1496.5	0	2294.2	0	0	0	0	0	0	0	3273.2	4090.6	0	1564.8	0
1549	0	1066.4	0	0	0	2963.8	0	0	0	0	0	0	0	0	0	1817.2	0	1279.8	0	0	3479.5	0	0	4200.8	0	0	0	0	0
8711	0	1237.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8715	0	0	0	0	1912.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3249.8	0	0	0	0	0
8717	0	0	0	0	0	0	0	0	0	4080.4	0	0	0	0	961.3	0	0	1864.3	0	0	0	0	0	0	0	0	0	0	4489
8718	12585.2	2375.8	0	0	4421.8	0	0	0	5041.5	0	2034.4	0	0	3253.7	2977	2500.3	0	2603.2	2935.3	12614	0	10474.1	0	0	3083.7	6617.9	12035.3	0	4889.9
