classes	TEL-AML1_1	TEL-AML1_2	TEL-AML1_3	TEL-AML1_4	TEL-AML1_5	TEL-AML1_6	TEL-AML1_7	TEL-AML1_8	TEL-AML1_9	TEL-AML1_10	TEL-AML1_11	TEL-AML1_12	TEL-AML1_13	TEL-AML1_14	TEL-AML1_15	TEL-AML1_16	TEL-AML1_17	TEL-AML1_18	TEL-AML1_19	TEL-AML1_20	TEL-AML1_21	TEL-AML1_22	TEL-AML1_23	TEL-AML1_24	TEL-AML1_25	TEL-AML1_26	TEL-AML1_27	TEL-AML1_28	TEL-AML1_29	TEL-AML1_30	TEL-AML1_31	TEL-AML1_32	TEL-AML1_33	TEL-AML1_34	TEL-AML1_35	TEL-AML1_36	TEL-AML1_37	TEL-AML1_38	TEL-AML1_39	TEL-AML1_40	TEL-AML1_41	TEL-AML1_42	TEL-AML1_43	TEL-AML1_44	TEL-AML1_45	TEL-AML1_46	TEL-AML1_47	TEL-AML1_48	TEL-AML1_49	TEL-AML1_50
23300	2071.6	0	0	2366.8	0	0	0	0	0	2243.8	0	4050.1	2070.7	0	0	0	2673.5	0	1172.9	0	2119.7	0	0	885.9	0	924.2	0	0	0	0	0	0	0	0	0	0	0	3285.7	0	0	0	389.9	1605.5	3569.9	0	0	0	0	0	0
29760	5614.2	16163.4	19485.2	18005	13780.5	18414.4	13658.6	12873.4	13634.3	14604.7	16107.7	13460.7	11434.9	11623.7	16275.2	14247.5	14943.4	9141.8	6979.1	13275.7	18711.5	5098.7	11921.1	8818.8	8714	13517.7	9095.2	5449.4	9760.4	6565.2	10833.5	7374.5	21946.7	5760.6	6513.1	10472.5	5682.3	9599.6	15030	13727.6	13978.5	6741.5	11956.3	16296.2	10296.6	14528.9	11201.3	13369.3	8843.9	7614.5
1176	7792.5	7886.8	6051.6	5338.6	6239.1	7314.9	6002.6	7557.7	4447.2	5835.8	7970.2	5963.4	7328.6	6403.3	7956.8	5228.5	7199.1	5890.8	6826.2	6966.2	5791.4	5437.4	5355.1	8375.6	7437.9	6449.1	5087.1	4436.1	5330.6	7551.5	5815.2	7363.7	8576.9	5782.9	4269	4846.5	7880.3	6183.8	4899.5	4284.3	5205.3	4992	7511.2	7001.8	6768.8	5357.4	5468.4	4544.4	5512	5341.4
1175	6000.1	9763.6	5704.3	7301.7	7488.4	8579.1	6760.1	10550	0	13004.2	8841	12689.8	7731.5	8296.8	7593.6	10774.5	9020.6	10560.3	8689.8	9885.8	6247.4	4591.9	7690.2	8519.1	8067.5	11966.6	6941.8	9730.9	7394	6109.1	9386.9	6872.9	8313.9	6883.9	8340.1	15771.4	12954.5	5683.4	7405.6	0	7821	9349.1	6440.9	6495.9	6609.1	8428.1	9123.5	6324.4	8052.5	9349.4
157922	0	0	1128.8	0	0	0	0	4902.2	0	2935.3	0	0	3672.2	1510.4	0	2104.8	0	0	0	0	0	0	0	3177.4	0	0	0	0	0	0	2602.7	3705.3	0	0	3207.4	0	0	0	0	0	0	4197.2	2153.2	0	0	0	0	0	0	0
23509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2050	0	0	0	0	0
23508	0	0	0	1003.8	0	0	0	0	0	0	1025.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23504	0	0	0	6118.3	0	0	7010.9	0	0	0	0	0	0	1923.5	0	2119.1	3715.7	0	0	1981.8	0	3917.3	0	0	2390.7	2490.2	0	0	0	2666.6	0	0	0	0	4711	0	0	0	2217.7	0	0	0	0	2734.9	0	0	1272.3	0	0	3284.2
23503	0	0	1244	0	1464.6	0	0	0	0	0	2679.3	0	2543.3	1276.3	2896.4	0	0	0	0	0	0	0	0	0	0	634.5	0	3287.5	3854	0	0	0	0	0	0	0	0	0	0	0	0	0	1201.7	0	2582.5	2676.7	0	3771.1	0	0
23053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4728.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375035	1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4063.4	0	0	0	0	0	0	0	743.7	0	0	0	0	3340.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7188	5607	8123.5	5343.8	4792.4	7287.9	3957.4	7424.9	5593	7619.4	6307.1	7873.8	10495.4	10442.9	6057.9	8080.2	9947.5	10854.7	4839.8	8405.2	6266.8	7741.7	10437.4	6439.7	14451.5	7740.8	8232.9	9247.7	17209.3	6025.7	8722.8	7886.8	7316.2	8034.1	14113.2	13309.6	8399.6	5655.4	10115.5	8838.7	12437.7	5094.7	9552.8	5182.8	4812.8	11431.5	9369.9	7208.4	13650	7477.8	15000.8
7189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3442.8	0	0	0	0	0	0	0	0	0
7180	0	0	0	0	0	0	0	0	0	1418.5	0	1834.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7181	0	0	0	3157.5	0	0	0	0	0	0	0	1613.6	0	0	0	850.1	0	0	0	0	0	1648.6	0	0	0	0	0	0	0	0	0	2301	0	0	2829.6	1828.8	0	0	1658.5	1682.7	0	0	0	0	0	0	0	0	0	0
7182	0	0	0	0	0	0	0	0	0	0	0	0	1110	1535.4	0	0	0	0	0	0	0	0	1172.7	0	0	0	0	0	0	2580.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7185	0	0	0	0	0	0	7189.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7186	0	0	0	0	0	0	0	0	0	0	2824.3	0	0	0	0	611.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7187	2919.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1226.5	5751	1055	0	0	0	0	0	1258	0	804	2060.7	0	0	0	1401.9	0	0	0	0	0	0	0	0	0	0	2392.2	966.1	0	2900.1	1771.6	0	6146.3	0	0
401014	0	0	0	0	0	0	0	3711.5	0	0	0	0	0	0	0	0	2311.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3434	0	17951.8	0	0	0	0	0	8377.5	0	0	6582	0	7149.8	5189.7	0	3675.3	0	0	6804	0	4163.6	0	0	0	4275.3	0	10779.2	6405.6	0	10881.6	0	7231.1	0	0	10314	8653.4	0	0	5316.9	8669.1	0	3873.4	2702.4	6659.5	0	4321.2	0	8088.5	0	0
101060478	0	1872.2	0	5676	2584.6	0	0	0	0	1689.7	2693.3	0	0	0	0	1780.5	0	1852.9	2064.6	0	0	1654.2	0	0	0	833.1	2902.2	1418.3	0	0	0	0	0	0	0	0	2715.5	0	5562.3	0	0	0	0	0	1802.3	1830.6	1755.1	0	2926.2	0
283652	3012.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452.5	0	0	0	0	0	0	0	0	0	0	0	0	2147.4	0	0	2677.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3357.9	0	0	0	0	0	1083.6	0	0	0	0	1397.2	0	0	0	0	0	0	0	0	0	0	591.2	0	0	0	0	0	0	0	0	0	0	0	0	0
8548	3399.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2986.5	0	2079.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1922.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2332.4	0
8019	6392.8	5242.1	9253.8	7193.5	11133.2	11506.3	12108.4	6608.2	6622.1	10114.5	13340	10823.5	6339.3	10704.8	7094.5	6116.3	7129.5	10777.6	9490.9	8081.2	9292.2	8301.4	8428	7361.2	13380.1	10571.4	9644.4	7329.5	8004.2	7409.9	6415.4	6582.7	5623.9	7290.3	5773	6529	8155.9	9646.9	8275.8	5779.5	9687.2	10367.8	10557.8	10527.7	11588.8	9633.4	8823.8	9695.1	10126.4	5646.6
8545	0	0	3148	0	0	0	0	0	0	2237.1	0	0	2361.4	1177	2835.3	2424.3	3490.8	0	0	0	0	2980.2	0	2031.1	0	3529.4	3197.1	2195	0	3185.1	0	2291.8	0	0	0	0	0	0	2482.3	0	0	2692.7	2796.8	0	0	1752.4	2413.6	4496.3	0	1754.4
8544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1169.7	0	0	0	0
8547	0	0	0	0	2305.5	0	0	0	0	0	0	0	0	0	0	0	2774.4	0	0	0	0	0	0	1954.6	0	1578.5	0	0	0	4115	0	0	0	0	0	0	0	0	0	0	3703.1	0	2265.6	0	0	0	1648	0	0	2120.2
8546	0	0	4790.5	3581.2	3907.8	7546.4	0	6257.2	5922.7	3715.3	4949	0	4750.8	5410.4	5530.3	2503.8	0	5348.6	4203.1	0	4072.9	0	4651.1	3300	4077.5	3564.9	2967.7	0	0	5255.7	4382.6	8017.2	5684.8	3925.4	4448.1	4739.4	4104.3	0	3920.5	0	0	4518.6	4565.6	9930.7	5784.2	5380.7	3889.8	0	0	4796.4
8013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8540	0	3959.1	0	0	3189.4	0	0	0	0	3864.3	0	0	0	0	4747.7	1208.1	2227.5	5821.4	0	0	0	2170.4	0	0	3046.2	0	0	2323.4	0	3488.6	0	0	0	0	0	2724.4	0	3875.6	0	0	2319.6	2247.3	3176.6	3092.4	0	0	0	0	0	2376.3
8543	4766.5	6223	4721.4	2568.6	1695.6	0	4518.9	3219.7	0	0	3867.6	0	0	3041.9	0	0	0	2639.8	5350.4	0	5081.5	0	3244.1	4294.7	3503.5	4351.3	3434.3	4180	0	4864.6	0	0	5656.7	0	3914.8	0	3954	0	0	5414.4	0	3920.4	4354.2	5308.8	4356	0	2860.3	0	0	4115.1
8542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1522.4	0	0	0	0	0	0	0	451.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2037	6288.8	0	0	0	0	0	0	3036	0	1865.7	0	0	0	1778	0	1302.3	0	0	0	0	0	0	0	0	0	0	0	0	2443.8	2713.4	0	0	0	0	0	3156.9	0	1773.4	0	0	2063.5	0	5262.8	1424	1885.6	0	2373.4	0	0	0
7454	12350.7	12015.7	12641.6	15041.8	18490.7	16575.7	7717.9	16274.3	9748.3	12285.1	12610	13594	13192.3	15442.4	12814.1	16242.4	17557.8	20004	15721.7	7790	16025.7	16278.7	10023.2	13203.8	12393.5	17983.5	10758.6	14794.8	17608.3	3765.8	13427.2	12835.7	0	0	17149.3	18010.3	14960.8	0	11141.6	16192.8	9511.1	12918.6	10836	18020.6	14612.3	12523.7	15258.8	15840.2	0	16217.3
375056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1834.6	0	0	0	0	0	1136.2	1574.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7453	0	0	1329.6	0	0	0	0	3305.7	0	0	1803.5	0	1903	0	0	3468.1	0	0	0	0	4086.6	0	0	2976.2	0	1011.3	0	2570.1	0	0	0	523.5	0	0	0	1658.3	0	0	3109.7	0	0	1569	1004.9	0	0	0	0	0	0	1078.8
7450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2645.2	0	0	0	0	0	0	0	0	0	0
23658	0	988.8	0	0	0	0	0	1292.8	0	0	1418.3	0	0	0	0	844.8	0	0	0	0	0	0	0	0	0	721.2	0	0	0	0	0	0	1756.6	0	0	0	0	0	0	0	2062.9	0	1434.7	0	0	0	0	0	0	969.7
2035	0	0	0	2504.2	0	0	0	0	0	2734	0	0	2013.8	2875.1	2030.9	926	0	0	0	0	0	0	0	1453.6	0	3215.3	2822.3	0	2928.4	0	0	0	0	0	0	0	0	3116.8	3795.1	0	0	1590.7	1101.6	2429.4	0	0	0	0	0	0
7458	8717	12062.3	11367.6	7571.3	8905.9	12635.7	9194.5	10859.3	9656.8	11630.5	12618.2	11533.4	15979.6	10467.6	8670.5	7475.4	7211.4	6875.9	12022	8399	10864.1	12043.6	9095.2	12991.5	7873.1	8581.2	11059	7153.6	11720.1	10209.1	9281.8	13169.1	12830.5	11555.5	12201.5	13422	10566	11262.3	11730.7	8401.8	10471.1	11879.2	13620.5	11247.6	0	11526.4	9973.2	9848.7	8278	9065.4
23125	0	1801.7	2473.2	5032.3	2938.2	0	3216.1	0	4517	2797.5	2723.8	0	2092.1	3330	0	3436.7	0	3014	0	2194.9	4253.5	4517.4	5131.9	2984.9	4565.7	3112.1	2408	5923.1	0	3583.5	3242.8	0	3780.5	4386.3	4695	3137.5	3460.4	0	4697.5	2253.3	4453.4	2631.7	3794.1	4378.3	3448.3	3759.7	3563.6	3859	3999.9	4391.5
203068	83710.4	76064.4	104035	100457.2	133492.3	125356.5	101111.4	73528.8	131034.3	106858.3	93179.1	113382.7	100142.3	144591.5	110800.7	97421.9	80963.9	127637.1	96319.1	127280.8	135469.2	96726.6	98879	88526.4	99746.2	101040	101538.9	67383.2	145659.3	85778.4	150691.2	116983.4	107203.4	90603.9	86628.8	151359.2	154690.9	95582.8	109603.3	106419.7	112449.3	142608.7	118444.9	94516.1	105084.1	80711.4	134738.1	102944	89676.8	106938.3
2033	0	0	0	0	2558.2	0	0	3853.9	3926.1	2121.1	1850.1	0	969.7	1180	0	2342.3	0	0	0	0	0	2839.2	0	1926.1	0	1894.6	1326.3	1447.8	2428.7	0	0	0	0	0	0	765.5	0	0	0	3844.5	3881.2	2564.1	1052.8	0	0	1601.7	2687.2	3129.5	4184.6	1654.3
629	0	0	0	0	0	0	0	0	2604.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28387	0	26534.8	13622.8	25490.8	0	17117.3	0	29427.8	9465.1	10870.3	11453.5	6581.8	12600.5	13578	21792.3	11965	11989.8	9680.3	14185.2	9391.8	10815.2	13222.4	7348.9	6937.1	12915.3	14668.1	12921.1	0	21688.5	17326.2	9400.3	10328.4	13871.2	10924.2	0	7689.3	7258.4	19442.4	11220.8	11070.1	12801.2	9935	18177.8	24627.5	6278.6	19439.9	10672.2	9722	23298.3	20409
4594	0	0	0	0	0	0	0	0	0	0	0	0	1974.4	1440.5	1268.3	0	0	0	0	0	0	1524.7	2116.4	1067.6	0	1043.5	0	0	0	0	0	0	0	0	0	687.8	0	0	0	1883.3	0	0	1355.4	0	0	2102.7	1599.3	0	0	0
55623	7625	0	7226	14100.1	10504.8	0	7016.6	10956.1	11924	9245.6	8316.8	8073.3	7033.9	9513.7	14231	8586.8	4933.9	8742.9	10902.3	7330.9	11332.5	0	11449.3	8461.8	12054.2	5947.5	7416.6	8629.1	11511.2	8220	10234.7	0	7539.9	8504.9	9290.1	7096.4	7723.7	9473.4	8470.3	8609.6	10802.4	8895.2	11292.1	9086.3	12932.4	14721	9544.4	11185.5	7926.2	7221.1
55621	0	0	0	0	0	0	0	0	5913.4	0	0	0	0	1703.9	0	3908.9	5276.9	0	4842.9	4781.6	0	0	0	0	0	0	3986.6	0	0	0	0	0	0	0	0	0	5851	0	0	0	0	5942.7	3829.4	0	0	1788.6	0	0	0	0
4595	0	0	5105.3	7044	5533.5	0	0	0	4849	3161.4	2250.6	4788.4	2457.5	3126.8	2930.7	5890.1	4980.4	3064.5	5494.7	6105.5	5875.4	6009	0	3209.3	0	2808.8	3465.4	4708.8	0	6770	5956.5	0	0	2679	0	4525.7	4320.7	0	0	0	5482.5	4896.1	3558.6	4763.3	5168.7	2440.7	3818.6	4439	0	2677.9
55627	0	3828.4	4714.1	3979.5	4949.3	0	4642.9	4569.5	4561.9	3578.8	4008.3	0	3995.8	6237.7	3630.1	5316.3	6369.5	7312.8	0	6593.8	7495.1	5521.2	5045.4	4921.2	8468.8	4741.7	6548.5	8102.3	6446.3	0	4434.2	4068.6	2889.4	0	6743.2	4147.7	5574.5	4697.1	2598.6	5409.5	6707	5736.3	5616.9	5350.3	3305.4	7386.2	3926.2	4846.3	4714.2	4199
84900	0	0	0	0	0	0	0	0	0	0	0	3917.3	0	0	4725.5	0	0	0	0	0	5796	0	0	0	0	0	0	0	0	7291.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2409.9	0	0	0	0
84901	0	0	6115.5	7102.1	5092.6	6195.8	0	0	5884.5	0	4074	3211.2	4385	6072.3	6168	4110.8	0	5058.7	0	0	6951.1	4633.3	7706.7	3990.2	8527.5	2890.4	4785.1	9673.3	6186.5	0	0	5542.9	5967.4	0	4731.4	0	2727	0	6400.2	6968.2	5236.8	4103.6	3772.8	0	6352.1	8079.9	1958.4	0	0	5953.8
10882	0	0	29238.7	32676	0	43658.2	43170	0	31508.6	0	24265.7	0	18292.8	0	0	26055.9	34457.9	0	0	0	28122.5	0	26765.2	0	33056.6	24494.2	30805.6	25346	27781.9	38533.1	27569.3	0	0	37273.7	0	20974.4	24266.5	34082	26299.5	0	26720.8	31864	30773.5	42455.7	29496.4	0	0	29993.4	30905.5	0
84909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23122	0	0	3235.9	2112.8	2448.8	2326.8	3123.1	2660.2	0	2095.9	2136.5	0	2217.2	1474.4	0	1296.1	0	0	0	0	0	2806.6	0	1414.1	2672.7	1189.9	0	2858.5	2827.6	0	0	0	1895.8	2956.3	0	2342.8	0	0	0	2810.8	0	0	4032.2	2559.8	2947.6	2113.3	1543.7	3712.3	3400.3	2001.7
4598	22912.3	10458.1	0	10770.1	12469.5	0	17067.5	0	12631.6	0	11306.6	10609.6	11662.1	6845.5	11666.8	6856.3	0	9713.6	12680.9	11063.3	0	15763.1	0	10335.8	12505	11000.4	6427.6	12509.4	0	16944.1	12281.4	9937.1	0	21765.7	14113.4	0	7320.4	0	9993.6	8761.1	0	9382.4	8991	12966.6	7833.3	10514.1	10977.5	0	16101.3	8197.8
4734	0	0	0	0	0	0	0	0	0	0	925.7	0	405.8	0	0	1079.7	0	0	0	0	0	0	1909.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1257.8	0	0	0	1077.8	0	0	0	0	0	0	0
221154	0	2516	4277.1	2469.5	2757.7	0	0	0	2804.9	3166.4	2780.3	0	3111.3	3189.7	0	2460.6	4147.6	0	2164.6	0	1803.2	2705	0	4055.2	2130.6	2094.8	2646.4	2731.2	0	2324.7	2146.2	3269.3	2470.5	0	0	2399.4	2136.6	0	3122.1	3421.4	3038.2	0	3743.1	5754.8	0	2352.4	1348.1	1543.4	3215.7	3488.8
92086	5141.3	3320	0	2365.6	0	0	0	0	0	2468.8	1703	3526.6	0	1673.5	3150.1	1372.9	3844.9	1919.6	0	2060.7	0	3298	0	0	4140.8	1409.5	2700	0	4465.2	4683.2	0	3026.3	4902.7	0	0	3813.5	0	0	0	0	0	0	0	0	0	2098.7	0	0	4018	0
2319	0	0	0	0	0	0	0	0	0	4178.1	0	0	0	1905.2	0	0	0	0	0	0	0	0	0	0	0	2428.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8292	0	0	0	0	3461	0	0	0	0	1547.7	0	0	0	0	0	1895.6	4988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2039	0	0	0	0	0	0	0	15980.2	0	38084.5	3854.5	0	20042	7409.3	0	5268.1	0	0	0	9270.9	0	6620.8	0	0	0	17802.3	0	18824.7	6689.8	0	0	0	0	0	0	58996.9	2719.2	0	6911.4	0	0	0	0	0	0	6858.6	0	8596.1	0	0
8295	0	9051.6	9869.3	6224.6	5229	7669.9	0	0	6894.7	0	7134.1	0	7116	0	7351.4	6197.4	5643.2	8071.4	9272.8	7305.9	6934.2	7032.6	5898.5	10290.6	10482.7	8007.3	7180.2	6639.5	0	6341.6	6707.6	9478.3	7082.4	5239.8	0	6710.6	7996.1	0	8527.3	8846.8	8713.5	8886.2	10303.7	11206.6	7745.9	9820.9	9823.6	6875.8	0	7732.4
2038	0	0	0	0	0	0	0	3297.4	0	11806.4	2016.5	0	9120.9	1995.8	0	1580.4	0	0	0	1288.2	0	0	0	0	0	5321.9	0	7071.2	4107.2	0	0	0	0	0	0	10125.7	0	0	0	0	0	0	0	0	0	1936.7	0	4150.6	0	0
4738	8903.7	12530.9	7606.8	6087.9	12371.5	8270.5	9051.2	9841	6464.8	9113.6	8676.2	11523.2	9738.3	9817.2	10633.7	10336.6	9321.7	10110.6	10884.8	10620.7	7300.9	10818	10023.2	10997.4	6516.6	11431.8	10488.2	8002.8	10664.6	8966.4	7318.9	13756.6	12628.8	0	6627.8	10755.2	11429.3	0	8652.9	6945.4	8404.3	9509.9	8934	8841.5	6793.2	11060.5	6788.2	6822.4	11805.5	12259.7
8294	0	2166.8	0	0	0	0	0	0	4140.1	0	0	0	0	0	0	0	0	1996.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2209.2	0	0	0	0	0	0	0	2023	0	0	0
2315	0	2157.8	0	3466.1	0	0	0	0	0	0	0	0	2463.1	1987.6	0	0	0	0	0	0	3225.7	0	3827.2	0	0	0	0	0	0	3583.3	0	0	0	0	0	2183	0	0	0	0	0	0	1962.4	0	0	0	0	0	4522.2	0
155400	0	9017.4	10620.4	17420.6	11383.3	11981.2	7532.5	11476.7	7886.2	11259.2	8004.2	11802.5	5203.7	6708.8	15801.7	14487.3	12091.7	5389.6	7884.8	8714.9	12965.5	9373.8	13303	8307.7	13792	9968.8	7043.2	22868	7103.2	8239.7	6887.9	9785.5	6417.4	9241.2	8475.1	8319.3	8192.7	12060.7	10522.4	13931.6	8553	6143.4	6281.5	9906.2	10605.6	9648.6	9192.3	8802.6	7951.2	9580.5
393	7443.3	14469	29007.1	20852.6	26570.4	32771.8	14439.6	16839.1	37870.6	11501.1	15795.9	21930.3	14784.3	17162.9	20296	18788.4	18452.3	16930.4	15785.3	17455.9	15445.9	23284.9	19190.1	12292.5	51758.8	28208.5	12031.5	23536.2	14023.7	13991.2	12323.5	16112	13696.2	11350.8	30360.9	12211.8	26045.8	21460.5	13075.4	14484.5	41098.7	18978.5	11462.4	26346.2	27561.8	31481.4	9297.7	14366.7	21751	12727.4
392	10339.3	10362.3	13118.7	14810.5	14678.8	8851.1	9641.2	11603.2	12268.1	12235.4	11375.6	10591.3	9584.2	10992.8	13997	14141.7	13506.5	10586.1	10963.8	10727.4	15820.9	13561.2	13303	8892.7	12175.7	12119.7	9683.6	12004.6	7807.4	8412.8	10955.1	10867.9	15313.8	10054	13239.4	11245.2	9380.4	11579.6	14507.3	16115.6	13280.4	11323.2	11627	10567.5	13451.1	10311	11225.3	18183.9	13321.7	10763.8
391	0	8566.2	4829.3	0	5431.7	0	0	0	0	6766.9	5896.1	0	3574.6	5771.4	6626.1	6565.2	0	5321.3	0	6802.7	0	5491.3	0	0	0	8805.4	5010.3	0	0	0	0	6423.7	0	3332.5	0	7976.5	6278.3	0	5296	4412.3	0	0	4437.8	0	0	4661	3021.6	0	7416.1	0
390	0	999.9	0	0	0	0	0	0	0	0	0	0	1053.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2038.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1111	0	0	0
397	52802.7	37600.3	39704.6	31290.1	34727.3	60269	41996.1	31902	51754.8	67005.5	59071.1	40704.8	50357.6	54732.9	70215.3	67581	40354.9	67034.2	40988.2	63839	75036	39079	32738.5	56086.6	24268.8	46667.3	66007.5	31795.3	65310	59463.2	67392.8	36280.6	35469.2	28866.4	46065.2	26294.2	69821.6	46201.5	71102.1	33826.6	40619.8	37604	30582.9	32352.6	36717.6	62981.6	68733.2	52360.6	57517.2	65895.5
396	0	19114.5	11345.3	12355.1	18307.6	18549.4	7947.5	15722.2	21735.9	7528	16639	15016.8	8771.3	13104.9	13253.2	14376.3	23370.8	25203.6	9440.5	18524.1	13678.6	15456.4	10124.7	11121.6	17123.6	18774.2	16549.5	12425.3	14886.8	0	14478.2	0	6499.4	8393.8	26423	12943.3	19502.2	14711	10887.1	10267.1	11504.3	11194.4	9098.6	10668.3	18703.1	10192.9	8411.9	0	7561.1	13006.4
395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394	0	0	1481.6	0	0	0	2328.6	0	0	0	666.3	0	0	0	0	601.3	2166	0	0	0	0	0	0	0	0	681.7	1456.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2257	1028.9	1373.3	0	0	0	1087.8	0	0	1288.5
399	0	3796.5	3758	4523.6	3441.7	6924.4	0	6813.7	0	4842.2	3091.3	4522.4	4795.7	2789.9	5335.8	5582.5	3732.3	4308.9	0	6294.3	2064.8	4953.1	4375.4	3558.8	0	3652.7	4978	6360.3	7079.3	4568.7	0	3147.5	5925	4403.9	8425.8	6313.9	5607.8	4622.6	4243.8	6037.9	3177.6	5070.1	2828.6	0	3710.7	3572.9	4620.1	0	0	3939.6
